urn:cite:croala:latmorph.morph.4755020.1,v-srpdmd-,"participium, deponens, perfectum, singularis, masculinum, dativus"
urn:cite:croala:latmorph.morph.4755024.1,v-srppma-,"participium, perfectum, singularis, masculinum, accusativus"
urn:cite:croala:latmorph.morph.4755028.1,v-srpdma-,"participium, deponens, perfectum, singularis, masculinum, accusativus"
urn:cite:croala:latmorph.morph.4755032.1,v-srppmv-,"participium, perfectum, singularis, masculinum, vocativus"
urn:cite:croala:latmorph.morph.4755036.1,v-srpdmv-,"participium, deponens, perfectum, singularis, masculinum, vocativus"
urn:cite:croala:latmorph.morph.4755040.1,v-srppmb-,"participium, perfectum, singularis, masculinum, ablativus"
urn:cite:croala:latmorph.morph.4755044.1,v-srpdmb-,"participium, deponens, perfectum, singularis, masculinum, ablativus"
urn:cite:croala:latmorph.morph.4755048.1,v-srppfn-,"participium, perfectum, singularis, femininum, nominativus"
urn:cite:croala:latmorph.morph.4755052.1,v-srpdfn-,"participium, deponens, perfectum, singularis, femininum, nominativus"
urn:cite:croala:latmorph.morph.4755056.1,v-srppfg-,"participium, perfectum, singularis, femininum, genitivus"
urn:cite:croala:latmorph.morph.4755060.1,v-srpdfg-,"participium, deponens, perfectum, singularis, femininum, genitivus"
urn:cite:croala:latmorph.morph.4755064.1,v-srppfd-,"participium, deponens, perfectum, singularis, femininum, dativus"
urn:cite:croala:latmorph.morph.4755068.1,v-srpdfd-,"participium, deponens, perfectum, singularis, femininum, dativus"
urn:cite:croala:latmorph.morph.4755072.1,v-srppfa-,"participium, perfectum, singularis, femininum, accusativus"
urn:cite:croala:latmorph.morph.4755076.1,v-srpdfa-,"participium, deponens, perfectum, singularis, femininum, accusativus"
urn:cite:croala:latmorph.morph.4755080.1,v-srppfv-,"participium, perfectum, singularis, femininum, vocativus"
urn:cite:croala:latmorph.morph.4755084.1,v-srpdfv-,"participium, deponens, perfectum, singularis, femininum, vocativus"
urn:cite:croala:latmorph.morph.4755088.1,v-srppfb-,"participium, perfectum, singularis, femininum, ablativus"
urn:cite:croala:latmorph.morph.4755092.1,v-srpdfb-,"participium, deponens, perfectum, singularis, femininum, ablativus"
urn:cite:croala:latmorph.morph.4755096.1,v-srppnn-,"participium, perfectum, singularis, neutrum, nominativus"
urn:cite:croala:latmorph.morph.4755100.1,v-srpdnn-,"participium, deponens, perfectum, singularis, neutrum, nominativus"
urn:cite:croala:latmorph.morph.4755104.1,v-srppng-,"participium, perfectum, singularis, neutrum, genitivus"
urn:cite:croala:latmorph.morph.4755108.1,v-srpdng-,"participium, deponens, perfectum, singularis, neutrum, genitivus"
urn:cite:croala:latmorph.morph.4755112.1,v-srppnd-,"participium, deponens, perfectum, singularis, neutrum, dativus"
urn:cite:croala:latmorph.morph.4755116.1,v-srpdnd-,"participium, deponens, perfectum, singularis, neutrum, dativus"
urn:cite:croala:latmorph.morph.4755120.1,v-srppna-,"participium, perfectum, singularis, neutrum, accusativus"
urn:cite:croala:latmorph.morph.4755124.1,v-srpdna-,"participium, deponens, perfectum, singularis, neutrum, accusativus"
urn:cite:croala:latmorph.morph.4755128.1,v-srppnv-,"participium, perfectum, singularis, neutrum, vocativus"
urn:cite:croala:latmorph.morph.4755132.1,v-srpdnv-,"participium, deponens, perfectum, singularis, neutrum, vocativus"
urn:cite:croala:latmorph.morph.4755136.1,v-srppnb-,"participium, perfectum, singularis, neutrum, ablativus"
urn:cite:croala:latmorph.morph.4755140.1,v-srpdnb-,"participium, deponens, perfectum, singularis, neutrum, ablativus"
urn:cite:croala:latmorph.morph.4755144.1,v-prppmn-,"participium, perfectum, pluralis, masculinum, nominativus"
urn:cite:croala:latmorph.morph.4755148.1,v-prpdmn-,"participium, deponens, perfectum, pluralis, masculinum, nominativus"
urn:cite:croala:latmorph.morph.4755152.1,v-prppmg-,"participium, perfectum, pluralis, masculinum, genitivus"
urn:cite:croala:latmorph.morph.4755156.1,v-prpdmg-,"participium, deponens, perfectum, pluralis, masculinum, genitivus"
urn:cite:croala:latmorph.morph.4755160.1,v-prppmd-,"participium, deponens, perfectum, pluralis, masculinum, dativus"
urn:cite:croala:latmorph.morph.4755164.1,v-prpdmd-,"participium, deponens, perfectum, pluralis, masculinum, dativus"
urn:cite:croala:latmorph.morph.4755168.1,v-prppma-,"participium, perfectum, pluralis, masculinum, accusativus"
urn:cite:croala:latmorph.morph.4755172.1,v-prpdma-,"participium, deponens, perfectum, pluralis, masculinum, accusativus"
urn:cite:croala:latmorph.morph.4755176.1,v-prppmv-,"participium, perfectum, pluralis, masculinum, vocativus"
urn:cite:croala:latmorph.morph.4755180.1,v-prpdmv-,"participium, deponens, perfectum, pluralis, masculinum, vocativus"
urn:cite:croala:latmorph.morph.4755184.1,v-prppmb-,"participium, perfectum, pluralis, masculinum, ablativus"
urn:cite:croala:latmorph.morph.4755188.1,v-prpdmb-,"participium, deponens, perfectum, pluralis, masculinum, ablativus"
urn:cite:croala:latmorph.morph.4755192.1,v-prppfn-,"participium, perfectum, pluralis, femininum, nominativus"
urn:cite:croala:latmorph.morph.4755196.1,v-prpdfn-,"participium, deponens, perfectum, pluralis, femininum, nominativus"
urn:cite:croala:latmorph.morph.4755200.1,v-prppfg-,"participium, perfectum, pluralis, femininum, genitivus"
urn:cite:croala:latmorph.morph.4755204.1,v-prpdfg-,"participium, deponens, perfectum, pluralis, femininum, genitivus"
urn:cite:croala:latmorph.morph.4755208.1,v-prppfd-,"participium, deponens, perfectum, pluralis, femininum, dativus"
urn:cite:croala:latmorph.morph.4755212.1,v-prpdfd-,"participium, deponens, perfectum, pluralis, femininum, dativus"
urn:cite:croala:latmorph.morph.4755216.1,v-prppfa-,"participium, perfectum, pluralis, femininum, accusativus"
urn:cite:croala:latmorph.morph.4755220.1,v-prpdfa-,"participium, deponens, perfectum, pluralis, femininum, accusativus"
urn:cite:croala:latmorph.morph.4755224.1,v-prppfv-,"participium, perfectum, pluralis, femininum, vocativus"
urn:cite:croala:latmorph.morph.4755228.1,v-prpdfv-,"participium, deponens, perfectum, pluralis, femininum, vocativus"
urn:cite:croala:latmorph.morph.4755232.1,v-prppfb-,"participium, perfectum, pluralis, femininum, ablativus"
urn:cite:croala:latmorph.morph.4755236.1,v-prpdfb-,"participium, deponens, perfectum, pluralis, femininum, ablativus"
urn:cite:croala:latmorph.morph.4755240.1,v-prppnn-,"participium, perfectum, pluralis, neutrum, nominativus"
urn:cite:croala:latmorph.morph.4755244.1,v-prpdnn-,"participium, deponens, perfectum, pluralis, neutrum, nominativus"
urn:cite:croala:latmorph.morph.4755248.1,v-prppng-,"participium, perfectum, pluralis, neutrum, genitivus"
urn:cite:croala:latmorph.morph.4755252.1,v-prpdng-,"participium, deponens, perfectum, pluralis, neutrum, genitivus"
urn:cite:croala:latmorph.morph.4755256.1,v-prppnd-,"participium, deponens, perfectum, pluralis, neutrum, dativus"
urn:cite:croala:latmorph.morph.4755260.1,v-prpdnd-,"participium, deponens, perfectum, pluralis, neutrum, dativus"
urn:cite:croala:latmorph.morph.4755264.1,v-prppna-,"participium, perfectum, pluralis, neutrum, accusativus"
urn:cite:croala:latmorph.morph.4755268.1,v-prpdna-,"participium, deponens, perfectum, pluralis, neutrum, accusativus"
urn:cite:croala:latmorph.morph.4755272.1,v-prppnv-,"participium, perfectum, pluralis, neutrum, vocativus"
urn:cite:croala:latmorph.morph.4755276.1,v-prpdnv-,"participium, deponens, perfectum, pluralis, neutrum, vocativus"
urn:cite:croala:latmorph.morph.4755280.1,v-prppnb-,"participium, perfectum, pluralis, neutrum, ablativus"
urn:cite:croala:latmorph.morph.4755284.1,v-prpdnb-,"participium, deponens, perfectum, pluralis, neutrum, ablativus"
urn:cite:croala:latmorph.morph.4755288.1,v-sfpamn-,"participium, futurum, singularis, masculinum, nominativus"
urn:cite:croala:latmorph.morph.4755292.1,v-sfpdmn-,"participium, deponens, futurum, singularis, masculinum, nominativus"
urn:cite:croala:latmorph.morph.4755296.1,v-sfpamg-,"participium, futurum, singularis, masculinum, genitivus"
urn:cite:croala:latmorph.morph.4755300.1,v-sfpdmg-,"participium, deponens, futurum, singularis, masculinum, genitivus"
urn:cite:croala:latmorph.morph.4755304.1,v-sfpamd-,"participium, deponens, futurum, singularis, masculinum, dativus"
urn:cite:croala:latmorph.morph.4755308.1,v-sfpdmd-,"participium, deponens, futurum, singularis, masculinum, dativus"
urn:cite:croala:latmorph.morph.4755312.1,v-sfpama-,"participium, futurum, singularis, masculinum, accusativus"
urn:cite:croala:latmorph.morph.4755316.1,v-sfpdma-,"participium, deponens, futurum, singularis, masculinum, accusativus"
urn:cite:croala:latmorph.morph.4755320.1,v-sfpamv-,"participium, futurum, singularis, masculinum, vocativus"
urn:cite:croala:latmorph.morph.4755324.1,v-sfpdmv-,"participium, deponens, futurum, singularis, masculinum, vocativus"
urn:cite:croala:latmorph.morph.4755328.1,v-sfpamb-,"participium, futurum, singularis, masculinum, ablativus"
urn:cite:croala:latmorph.morph.4755332.1,v-sfpdmb-,"participium, deponens, futurum, singularis, masculinum, ablativus"
urn:cite:croala:latmorph.morph.4755336.1,v-sfpafn-,"participium, futurum, singularis, femininum, nominativus"
urn:cite:croala:latmorph.morph.4755340.1,v-sfpdfn-,"participium, deponens, futurum, singularis, femininum, nominativus"
urn:cite:croala:latmorph.morph.4755344.1,v-sfpafg-,"participium, futurum, singularis, femininum, genitivus"
urn:cite:croala:latmorph.morph.4755348.1,v-sfpdfg-,"participium, deponens, futurum, singularis, femininum, genitivus"
urn:cite:croala:latmorph.morph.4755352.1,v-sfpafd-,"participium, deponens, futurum, singularis, femininum, dativus"
urn:cite:croala:latmorph.morph.4755356.1,v-sfpdfd-,"participium, deponens, futurum, singularis, femininum, dativus"
urn:cite:croala:latmorph.morph.4755360.1,v-sfpafa-,"participium, futurum, singularis, femininum, accusativus"
urn:cite:croala:latmorph.morph.4755364.1,v-sfpdfa-,"participium, deponens, futurum, singularis, femininum, accusativus"
urn:cite:croala:latmorph.morph.4755368.1,v-sfpafv-,"participium, futurum, singularis, femininum, vocativus"
urn:cite:croala:latmorph.morph.4755372.1,v-sfpdfv-,"participium, deponens, futurum, singularis, femininum, vocativus"
urn:cite:croala:latmorph.morph.4755376.1,v-sfpafb-,"participium, futurum, singularis, femininum, ablativus"
urn:cite:croala:latmorph.morph.4755380.1,v-sfpdfb-,"participium, deponens, futurum, singularis, femininum, ablativus"
urn:cite:croala:latmorph.morph.4755384.1,v-sfpann-,"participium, futurum, singularis, neutrum, nominativus"
urn:cite:croala:latmorph.morph.4755388.1,v-sfpdnn-,"participium, deponens, futurum, singularis, neutrum, nominativus"
urn:cite:croala:latmorph.morph.4755392.1,v-sfpang-,"participium, futurum, singularis, neutrum, genitivus"
urn:cite:croala:latmorph.morph.4755396.1,v-sfpdng-,"participium, deponens, futurum, singularis, neutrum, genitivus"
urn:cite:croala:latmorph.morph.4755400.1,v-sfpand-,"participium, deponens, futurum, singularis, neutrum, dativus"
urn:cite:croala:latmorph.morph.4755404.1,v-sfpdnd-,"participium, deponens, futurum, singularis, neutrum, dativus"
urn:cite:croala:latmorph.morph.4755408.1,v-sfpana-,"participium, futurum, singularis, neutrum, accusativus"
urn:cite:croala:latmorph.morph.4755412.1,v-sfpdna-,"participium, deponens, futurum, singularis, neutrum, accusativus"
urn:cite:croala:latmorph.morph.4755416.1,v-sfpanv-,"participium, futurum, singularis, neutrum, vocativus"
urn:cite:croala:latmorph.morph.4755420.1,v-sfpdnv-,"participium, deponens, futurum, singularis, neutrum, vocativus"
urn:cite:croala:latmorph.morph.4755424.1,v-sfpanb-,"participium, futurum, singularis, neutrum, ablativus"
urn:cite:croala:latmorph.morph.4755428.1,v-sfpdnb-,"participium, deponens, futurum, singularis, neutrum, ablativus"
urn:cite:croala:latmorph.morph.4755432.1,v-pfpamn-,"participium, futurum, pluralis, masculinum, nominativus"
urn:cite:croala:latmorph.morph.4755436.1,v-pfpdmn-,"participium, deponens, futurum, pluralis, masculinum, nominativus"
urn:cite:croala:latmorph.morph.4755440.1,v-pfpamg-,"participium, futurum, pluralis, masculinum, genitivus"
urn:cite:croala:latmorph.morph.4755444.1,v-pfpdmg-,"participium, deponens, futurum, pluralis, masculinum, genitivus"
urn:cite:croala:latmorph.morph.4755448.1,v-pfpamd-,"participium, deponens, futurum, pluralis, masculinum, dativus"
urn:cite:croala:latmorph.morph.4755452.1,v-pfpdmd-,"participium, deponens, futurum, pluralis, masculinum, dativus"
urn:cite:croala:latmorph.morph.4755456.1,v-pfpama-,"participium, futurum, pluralis, masculinum, accusativus"
urn:cite:croala:latmorph.morph.4755460.1,v-pfpdma-,"participium, deponens, futurum, pluralis, masculinum, accusativus"
urn:cite:croala:latmorph.morph.4755464.1,v-pfpamv-,"participium, futurum, pluralis, masculinum, vocativus"
urn:cite:croala:latmorph.morph.4755468.1,v-pfpdmv-,"participium, deponens, futurum, pluralis, masculinum, vocativus"
urn:cite:croala:latmorph.morph.4755472.1,v-pfpamb-,"participium, futurum, pluralis, masculinum, ablativus"
urn:cite:croala:latmorph.morph.4755476.1,v-pfpdmb-,"participium, deponens, futurum, pluralis, masculinum, ablativus"
urn:cite:croala:latmorph.morph.4755480.1,v-pfpafn-,"participium, futurum, pluralis, femininum, nominativus"
urn:cite:croala:latmorph.morph.4755484.1,v-pfpdfn-,"participium, deponens, futurum, pluralis, femininum, nominativus"
urn:cite:croala:latmorph.morph.4755488.1,v-pfpafg-,"participium, futurum, pluralis, femininum, genitivus"
urn:cite:croala:latmorph.morph.4755492.1,v-pfpdfg-,"participium, deponens, futurum, pluralis, femininum, genitivus"
urn:cite:croala:latmorph.morph.4755496.1,v-pfpafd-,"participium, deponens, futurum, pluralis, femininum, dativus"
urn:cite:croala:latmorph.morph.4755500.1,v-pfpdfd-,"participium, deponens, futurum, pluralis, femininum, dativus"
urn:cite:croala:latmorph.morph.4755504.1,v-pfpafa-,"participium, futurum, pluralis, femininum, accusativus"
urn:cite:croala:latmorph.morph.4755508.1,v-pfpdfa-,"participium, deponens, futurum, pluralis, femininum, accusativus"
urn:cite:croala:latmorph.morph.4755512.1,v-pfpafv-,"participium, futurum, pluralis, femininum, vocativus"
urn:cite:croala:latmorph.morph.4755516.1,v-pfpdfv-,"participium, deponens, futurum, pluralis, femininum, vocativus"
urn:cite:croala:latmorph.morph.4755520.1,v-pfpafb-,"participium, futurum, pluralis, femininum, ablativus"
urn:cite:croala:latmorph.morph.4755524.1,v-pfpdfb-,"participium, deponens, futurum, pluralis, femininum, ablativus"
urn:cite:croala:latmorph.morph.4755528.1,v-pfpann-,"participium, futurum, pluralis, neutrum, nominativus"
urn:cite:croala:latmorph.morph.4755532.1,v-pfpdnn-,"participium, deponens, futurum, pluralis, neutrum, nominativus"
urn:cite:croala:latmorph.morph.4755536.1,v-pfpang-,"participium, futurum, pluralis, neutrum, genitivus"
urn:cite:croala:latmorph.morph.4755540.1,v-pfpdng-,"participium, deponens, futurum, pluralis, neutrum, genitivus"
urn:cite:croala:latmorph.morph.4755544.1,v-pfpand-,"participium, deponens, futurum, pluralis, neutrum, dativus"
urn:cite:croala:latmorph.morph.4755548.1,v-pfpdnd-,"participium, deponens, futurum, pluralis, neutrum, dativus"
urn:cite:croala:latmorph.morph.4755552.1,v-pfpana-,"participium, futurum, pluralis, neutrum, accusativus"
urn:cite:croala:latmorph.morph.4755556.1,v-pfpdna-,"participium, deponens, futurum, pluralis, neutrum, accusativus"
urn:cite:croala:latmorph.morph.4755560.1,v-pfpanv-,"participium, futurum, pluralis, neutrum, vocativus"
urn:cite:croala:latmorph.morph.4755564.1,v-pfpdnv-,"participium, deponens, futurum, pluralis, neutrum, vocativus"
urn:cite:croala:latmorph.morph.4755568.1,v-pfpanb-,"participium, futurum, pluralis, neutrum, ablativus"
urn:cite:croala:latmorph.morph.4755572.1,v-pfpdnb-,"participium, deponens, futurum, pluralis, neutrum, ablativus"
